emp_no,first_name,last_name,hire_date,birth_date
52095,Hein,Dayang,1986-07-15,1955-05-24
52098,Martine,Delaune,1986-05-08,1952-04-06
52108,Anestis,Reinhart,1986-08-31,1955-06-23
52113,Feixiong,Hiroyama,1986-10-14,1953-09-20
52117,Neven,Lipner,1988-05-04,1955-08-26
52130,Kwangho,Besselaar,1987-06-09,1955-02-20
52131,Tonny,Collette,1986-10-29,1955-02-15
52133,Weiru,Kalefeld,1986-05-15,1954-02-17
52144,Gad,Hoogerwoord,1987-12-22,1954-07-19
52149,Greger,Broomell,1985-11-19,1953-08-20
52167,Bernd,Copas,1985-03-15,1952-06-23
52173,Masato,Papadias,1988-08-27,1955-04-15
52175,Oldrich,Cronan,1986-01-10,1955-07-12
52185,Zvonko,Luders,1987-09-22,1955-07-10
52196,Francesca,Choobineh,1986-10-13,1953-04-21
52207,Alenka,Sifakis,1987-04-19,1953-02-26
52216,Mang,Albarhamtoshy,1987-04-25,1955-12-15
52217,Spyrose,Henseler,1986-09-17,1953-09-25
52228,Heng,Meszaros,1988-06-06,1955-06-15
52230,Leah,Stavenow,1987-11-20,1954-09-22
52241,Irene,Porenta,1985-09-07,1953-05-30
52248,Masaki,Peek,1987-11-15,1954-03-02
52252,Moty,Bade,1988-04-05,1953-11-25
52255,Masamitsu,Michaels,1987-02-22,1952-07-27
52257,Anneke,Fiutem,1987-04-15,1954-11-30
52271,Nikolaus,Schaft,1986-01-10,1955-03-18
52291,Kshitij,Erva,1988-09-21,1954-03-16
52299,Shin,Baranowski,1985-04-27,1955-08-05
52307,Michaela,Suri,1988-05-30,1952-12-25
52310,Yongmin,Flexer,1987-10-01,1952-07-17
52314,Hsiangchu,Nittel,1987-08-03,1954-09-12
52315,Hilari,Ozery,1985-10-05,1952-08-12
52342,Niranjan,Karcich,1987-12-27,1952-08-09
52343,Zhaofang,Escriba,1985-08-03,1954-11-29
52348,Junsik,Radwan,1987-01-06,1952-06-22
52355,Arto,Merkl,1986-06-23,1954-09-26
52356,Kazuhira,Swist,1987-09-28,1955-08-08
52369,Manohar,Sewelson,1986-03-20,1952-03-10
52373,Mircea,McClurg,1988-10-02,1954-06-21
52391,Horward,Varker,1985-03-13,1953-09-04
52396,Ulf,Paludetto,1986-09-21,1954-08-17
52397,Huai,Swen,1988-02-28,1952-11-05
52411,Elvis,Alpin,1988-04-16,1955-10-05
52412,Gen,Thombley,1987-07-19,1955-01-03
52413,Qiwen,Brobst,1988-12-08,1955-08-21
52417,Eran,Rahimi,1987-06-22,1952-09-03
52420,Badri,Pramanik,1985-11-04,1954-09-15
52454,Marco,Peyn,1985-08-21,1952-08-04
52457,Larisa,Shobatake,1986-02-13,1952-07-25
52465,Gift,Ramsay,1988-07-08,1952-11-05
52472,Fumiyo,Shiratori,1985-10-14,1955-06-28
52475,Augustine,Khamsi,1987-06-19,1953-02-11
52483,Kazuhira,Boyle,1985-11-12,1955-05-07
52487,Candido,Shackel,1986-07-03,1952-04-01
52511,Zhanqiu,Luca,1985-10-31,1952-07-01
52518,Lobel,Landherr,1986-06-03,1952-09-28
52530,Sumali,Siochi,1987-05-10,1955-08-26
52531,Khosrow,Basart,1988-10-02,1952-06-17
52539,Shigeu,Huttel,1986-09-18,1955-12-01
52548,Mario,Ritzmann,1987-03-25,1952-08-28
52557,Aruna,Kalsbeek,1986-07-21,1952-07-15
52564,Shuky,Chenoweth,1987-03-10,1955-08-09
52579,Hironoby,Auria,1985-09-20,1952-07-22
52584,Szabolcs,Osgood,1988-01-03,1953-07-21
52593,Shridhar,Lichtman,1985-03-08,1954-06-01
52598,Lobel,Marciano,1985-10-08,1955-08-05
52602,Giao,Coors,1986-02-28,1954-12-22
52610,Akhilish,Tsukuda,1987-09-06,1953-11-15
52611,Supot,Gente,1986-04-15,1952-04-24
52633,Diederik,Hasham,1987-02-25,1952-10-31
52644,Geoffrey,Picci,1988-04-04,1953-07-07
52666,Duri,Holburn,1987-02-26,1955-03-25
52667,Pranav,McConalogue,1985-08-16,1955-01-05
52671,Gay,Sommer,1987-11-01,1952-03-25
52676,Baruch,Melton,1985-10-10,1953-07-16
52682,Valdiodio,Crooks,1986-12-02,1955-06-14
52695,Sahrah,Borstler,1985-10-19,1953-07-16
52698,Magdalena,Mersereau,1987-10-11,1955-04-01
52700,Shin,Ranze,1987-12-13,1954-11-05
52703,Gian,Sidje,1988-12-22,1953-03-20
52712,Boaz,Giveon,1986-02-22,1955-08-11
52726,Samphel,Tagansky,1988-12-04,1954-07-07
52727,Steve,Facello,1988-05-13,1955-06-21
52733,Supot,Atrawala,1985-03-20,1953-05-01
52746,Ingmar,Neimat,1985-02-17,1953-01-11
52752,Barna,Rajcani,1986-09-20,1955-01-30
52758,Nahid,Shanbhogue,1985-11-16,1954-02-12
52761,Toshimori,Delgrossi,1985-09-09,1954-10-12
52773,Shounak,Rissland,1985-03-10,1955-01-01
52809,Tesuro,Kalorkoti,1987-03-04,1954-09-13
52812,Jaber,Fujisawa,1986-10-09,1955-04-22
52815,Djenana,Makrucki,1986-04-19,1954-08-30
52827,Kasidit,Deverell,1988-10-19,1952-03-29
52830,Kitty,Peron,1986-06-05,1954-11-09
52842,Ohad,Murtafg,1985-04-26,1955-03-12
52851,Gita,Billawala,1988-01-20,1952-11-10
52856,Kazuhide,Speel,1986-01-04,1953-07-22
52857,Van,Rabehasaina,1986-03-20,1955-02-11
52867,Yishay,Lindenbaum,1987-04-04,1955-06-17
52879,Premsyl,Ecklund,1985-12-07,1953-10-11
52897,Arnd,Isaac,1986-03-05,1952-08-17
52916,Paris,Schusler,1985-03-11,1952-11-18
52932,Carrsten,Lorin,1988-11-17,1954-06-09
52933,Gurbir,Uludag,1985-09-01,1955-11-04
52944,Gunilla,Yavatkar,1987-09-03,1955-08-05
52951,Hauke,Solares,1986-09-09,1953-03-10
52952,Shaw,Solovay,1987-07-21,1952-06-22
52961,Arun,Niizuma,1988-06-26,1952-08-14
52962,Hein,Cappelli,1988-01-12,1953-03-22
52964,Dmitri,Grandbois,1986-08-01,1952-09-28
52965,Itzchak,Steinauer,1986-06-13,1955-01-13
52976,Alejandra,Binding,1988-05-14,1952-04-21
52981,Howell,Hutton,1986-01-29,1954-02-10
52986,Ugo,Beznosov,1988-11-08,1955-05-10
52993,Naftaly,Ritcey,1985-06-15,1952-10-27
53006,Irena,Felder,1985-08-03,1954-02-19
53012,Yongdong,Muchinsky,1986-10-30,1952-09-25
53024,Luisa,Denti,1985-12-05,1954-06-12
53030,Aram,Farrag,1986-06-05,1954-08-25
53048,Elrique,Kropatsch,1985-08-24,1954-12-22
53057,Moss,Reeken,1988-07-26,1952-04-19
53059,Sachin,Impagliazzo,1987-05-30,1952-09-08
53064,Mingsen,Heusch,1985-06-19,1955-11-07
53079,Nirmal,Maierhofer,1985-07-06,1952-02-07
53080,Yunming,Lamma,1985-08-30,1954-04-20
53083,Jinya,Schaap,1985-10-29,1953-05-30
53090,Kazuhisa,Furedi,1986-07-22,1955-08-16
53092,Tetsushi,England,1986-07-05,1955-04-11
53103,Nechama,Molenkamp,1985-09-21,1954-03-14
53106,Shugo,Casperson,1988-07-21,1954-03-19
53130,Anestis,Poupard,1985-03-31,1955-05-01
53134,Shahid,Fasbender,1985-03-17,1953-04-03
53138,Parke,Schaaf,1986-06-14,1954-03-19
53140,Xiong,Swick,1986-04-18,1953-03-21
53145,Tsutomu,Reistad,1987-01-18,1954-01-30
53146,Guenter,Rosay,1985-06-26,1955-02-12
53150,Kiyotoshi,Kakkad,1985-08-14,1952-10-28
53154,Chaosheng,Akazan,1988-09-16,1954-08-30
53157,Weiye,Birge,1986-03-14,1955-11-26
53159,Jaewon,Cherinka,1988-02-05,1953-10-13
53160,Susumu,Rossi,1985-11-15,1955-12-10
53162,Marke,Bamford,1987-06-09,1955-10-15
53165,Woody,Feldmann,1987-12-20,1955-06-01
53171,Uta,Werthner,1986-06-30,1952-07-11
53177,Vugranam,Sichman,1988-03-31,1953-04-16
53178,Franziska,Melichar,1988-12-18,1952-02-12
53186,Martien,Penn,1987-08-19,1953-07-20
53189,JoAnna,Schreiter,1985-07-27,1955-11-01
53192,Menkae,Savasere,1985-12-14,1953-02-27
53194,Lorien,Unno,1987-04-25,1954-12-04
53201,Kien,Lagarias,1987-11-29,1955-01-15
53204,Nirmal,Bernatsky,1985-07-05,1954-05-17
53217,Shem,Heystek,1986-05-27,1955-08-04
53224,Rasiah,Mullainathan,1988-07-25,1952-04-28
53243,Maren,Schach,1985-09-17,1953-07-26
53247,Rayond,Undy,1988-12-15,1954-10-26
53249,Ziya,Binkley,1987-06-12,1952-12-30
53257,Rosalie,Baalen,1987-10-26,1955-05-25
53259,Francoise,Zirintsis,1986-06-10,1954-01-15
53273,Moon,Fraisse,1987-07-29,1954-02-17
53275,Lokesh,Rullman,1988-12-07,1955-08-18
53277,Roded,Coney,1987-03-27,1954-05-20
53280,Odysseas,Zambonelli,1986-06-12,1955-02-01
53298,Shay,Oskamp,1988-06-06,1954-07-12
53316,Shuky,Emmart,1986-03-08,1954-07-25
53318,Mohua,Hooghiemstra,1986-05-20,1955-11-19
53323,Jaewoo,Bazelow,1987-10-11,1954-12-21
53324,Vincent,Speckmann,1988-10-27,1954-04-17
53328,Terresa,Swan,1988-06-15,1952-05-11
53334,Xinan,Papadias,1988-01-24,1952-05-07
53353,Srinidhi,Sudkamp,1988-03-09,1955-01-26
53358,Pasqua,Peac,1988-02-21,1954-08-24
53363,Gopalakrishnan,Kushner,1988-04-22,1952-10-31
53367,Samphel,Parveen,1986-08-05,1954-12-13
53380,Tianruo,Pollacia,1986-11-14,1952-05-18
53391,Fayez,Stroustrup,1987-11-25,1955-12-12
53398,Brigham,Munch,1987-07-11,1955-02-16
53412,Dipayan,Rassart,1985-02-09,1955-09-30
53415,Mariangiola,Nitta,1985-02-04,1955-02-27
53418,Hiroyasu,Alencar,1985-07-03,1953-07-09
53424,Saeed,Garrabrants,1987-06-04,1952-09-12
53426,Masadi,Azadmanesh,1988-03-31,1953-01-14
53430,Marke,Schneeberger,1988-08-10,1953-01-06
53436,Filipe,Mitsuhashi,1985-05-16,1952-05-19
53442,Nathalie,Riefers,1988-08-12,1953-06-23
53455,Sariel,Deville,1988-04-30,1955-03-11
53457,Rildo,Kisuki,1987-04-24,1952-05-24
53459,Salvador,Berstel,1986-02-05,1954-01-28
53464,Odoardo,Andreotta,1985-11-03,1953-01-30
53467,Roddy,Serna,1985-12-04,1955-05-27
53468,Yifei,Muhlberg,1986-04-30,1954-01-12
53475,Malu,Selenyi,1988-11-14,1952-05-04
53489,Marko,Cherinka,1985-10-19,1955-10-19
53509,Radoslaw,Osgood,1987-12-14,1954-08-20
53522,Danel,Krupka,1987-01-22,1955-02-02
53530,Gully,Pintelas,1986-08-06,1954-05-15
53532,Shimshon,Asmuth,1986-12-28,1953-12-19
53539,Sangeeta,Mansanne,1985-09-22,1954-06-13
53540,Khaled,Zockler,1985-07-24,1952-12-28
53546,Dietrich,Rodier,1986-05-15,1954-07-29
53560,Bernice,Senzako,1986-03-07,1953-04-07
53579,Tuval,Gladwell,1985-11-27,1952-08-01
53589,Kitty,Spell,1985-05-23,1955-07-26
53601,Avishai,Felder,1986-06-22,1953-01-06
53607,Moheb,Lorch,1988-09-07,1954-08-08
53612,Hironobu,Benzaken,1987-06-20,1952-08-23
53622,Masako,Murthy,1987-07-13,1952-12-10
53633,Masadi,Heinisuo,1987-08-06,1952-11-10
53640,Toshimi,Coorg,1986-04-15,1955-10-24
53641,Vesna,Remmele,1986-02-26,1953-03-29
53642,Navin,Erdi,1986-09-22,1952-03-18
53651,Nathalie,Melichar,1988-01-14,1955-09-24
53659,Feipei,Sommer,1985-11-14,1953-06-01
53661,Kaijung,Wixon,1987-04-16,1954-09-13
53663,Mamdouh,Segond,1988-08-01,1953-04-21
53674,Mong,Babu,1988-04-27,1955-08-08
53679,Aleksandar,Litzkow,1986-02-07,1954-04-11
53684,Gou,Greenaway,1986-12-23,1955-05-24
53709,Kazuhisa,Zaumen,1986-10-03,1954-04-18
53712,Hidde,Bauknecht,1985-06-20,1953-05-15
53725,Neven,Azulay,1986-04-20,1955-11-21
53747,Yechezkel,Shimshoni,1988-10-02,1952-09-05
53751,Teruyuki,Jayawardene,1985-08-22,1955-01-22
53760,Mong,Mateescu,1987-03-06,1954-09-11
53768,Bojan,Sabnani,1986-08-07,1952-09-21
53775,Maya,Peternell,1986-07-16,1953-09-17
53777,Petter,Oberman,1986-07-07,1953-03-18
53779,Kellie,Zielinski,1987-07-08,1952-07-18
53783,Renee,Schwaller,1988-12-16,1952-03-25
53797,Hatem,Perfilyeva,1988-06-16,1952-04-22
53827,Shan,Baek,1985-02-12,1955-01-13
53856,Tzu,Reinhart,1988-03-31,1952-07-22
53857,Nirmal,Itzfeldt,1987-06-24,1955-11-25
53860,Nahid,Masamoto,1987-08-25,1953-07-28
53862,Manohar,Siprelle,1988-06-14,1955-07-05
53868,Jixiang,Angelov,1985-06-14,1955-10-29
53871,Xudong,Hebert,1987-07-02,1955-12-13
53919,Xudong,Schusler,1987-08-18,1955-06-23
53928,Sahrah,Schreiter,1988-06-18,1952-06-04
53930,Weiwu,Showalter,1985-09-03,1954-10-26
53942,Xiaoheng,Carrere,1986-09-11,1952-03-02
53943,Yannis,Hagimont,1987-11-14,1954-11-03
53944,Dzung,Bhattacharjee,1985-04-06,1955-08-11
53947,Shooichi,Henseler,1988-07-21,1955-04-09
53974,Nahla,Reghbati,1987-04-17,1953-04-15
53977,Alper,Unno,1986-06-25,1955-10-05
53994,Maris,Moffat,1987-02-22,1952-05-23
54029,Mona,Smailagic,1987-08-10,1955-12-09
54037,Hironobu,Grabner,1988-04-10,1952-02-08
54042,Leandro,Fiutem,1986-08-19,1954-05-21
54044,Yuuichi,Muhling,1988-09-14,1954-06-19
54049,Christoper,Debuse,1986-12-05,1955-08-20
54055,Mitsuyuki,Famili,1986-03-09,1953-04-07
54063,Bedrich,Perna,1986-01-27,1953-04-18
54085,Dharmaraja,Marchesini,1988-06-29,1952-06-17
54089,Sandeepan,Barriga,1987-03-15,1953-05-09
54096,Georg,Reeken,1987-01-25,1955-02-20
54105,Hidefumi,Peck,1986-09-01,1952-05-04
54110,Subir,Rotem,1985-08-31,1954-08-08
54114,Jouni,Conde,1985-10-24,1952-12-12
54118,Lena,Muntz,1986-07-13,1953-10-25
54123,Kien,Bahk,1985-05-24,1954-02-03
54131,Rayond,Murrill,1986-04-18,1952-05-30
54134,Venkatesan,Nilsson,1986-07-21,1955-05-02
54139,Tomoyuki,Budinsky,1985-03-13,1952-12-04
54163,Yuichiro,Nitsch,1985-08-14,1955-08-18
54164,Sahrah,Penz,1985-11-23,1955-10-17
54182,Debaprosad,Verhaegen,1986-04-10,1954-09-03
54191,Dipankar,Glowinski,1985-08-08,1953-11-27
54201,Shigeu,Stranks,1988-09-19,1954-08-02
54206,Marsja,Auyong,1988-03-26,1955-02-19
54207,Radhika,Bhattacharjee,1986-05-07,1954-10-25
54216,Lech,Driscoll,1986-11-02,1952-03-08
54226,Chinya,Michaeli,1987-05-17,1952-07-18
54232,Bingning,Stamatiou,1986-03-15,1953-06-08
54244,Yongmao,Serot,1985-09-23,1952-11-21
54254,Jianwen,Ramsey,1985-12-11,1952-09-19
54257,Satoru,Molenaar,1988-01-10,1955-03-21
54270,Saeed,Jarecki,1988-01-31,1952-04-21
54298,Taizo,Orsini,1985-02-01,1952-06-29
54305,Shaowen,Birke,1987-06-05,1952-03-26
54307,Yuqun,Bondorf,1986-11-16,1953-10-13
54308,Richara,Ravishankar,1986-02-08,1955-08-18
54309,Mohamadou,Bressoud,1986-07-10,1952-04-20
54311,Inderjeet,Chappelet,1987-07-14,1955-10-02
54324,Tsutomu,Hutter,1988-02-16,1953-10-01
54328,Akeel,Bruckman,1988-06-01,1955-10-26
54336,Lenore,Usdin,1986-10-17,1953-05-27
54352,Hilary,Daescu,1985-12-28,1954-01-29
54366,Mohamadou,Terekhov,1985-03-09,1955-10-12
54371,Sivanarayana,Esposito,1985-04-06,1953-04-12
54375,Rafail,Hofstetter,1988-02-15,1955-02-05
54383,Sanjay,Makrucki,1985-05-21,1954-01-03
54389,Bingning,Linares,1988-01-04,1953-08-06
54391,Khosrow,Chaudhuri,1987-01-11,1953-11-13
54397,Fen,Langford,1987-01-06,1953-12-06
54407,Adhemar,Attimonelli,1985-09-24,1954-01-09
54408,Frazer,Birjandi,1986-08-31,1955-08-16
54416,Roddy,Sabnani,1987-12-31,1952-06-27
54420,Youngkon,Rajcani,1988-03-14,1953-06-13
54424,Wayne,Halevi,1985-09-06,1954-02-25
54425,Goncalo,Jarecki,1986-03-03,1952-04-14
54429,Tsuneo,Kopetz,1986-02-03,1952-06-29
54430,Kaijung,Pezzoli,1985-05-30,1955-06-08
54441,Miyeon,Uhrig,1987-01-09,1955-11-18
54442,Nadjib,Isaak,1987-08-25,1955-10-31
54443,Gro,Grabner,1985-10-16,1954-11-21
54450,Jaana,Ranon,1988-08-23,1954-02-24
54452,Jacqueline,Bratten,1985-08-23,1955-10-14
54465,Torsten,Bresenham,1985-10-08,1953-07-28
54470,Piyush,Bhattacharjee,1986-07-22,1952-07-02
54471,Kotesh,Schiettecatte,1985-10-16,1953-09-15
54473,Aiman,Benaini,1987-10-14,1953-12-31
54474,Ult,Schreiter,1987-05-02,1954-03-13
54480,Danel,Nilsson,1986-04-14,1954-08-04
54484,Elvis,Heuser,1987-09-06,1953-05-10
54517,Jongsuk,Liesche,1985-02-15,1954-08-21
54527,Leszek,Lorch,1986-09-28,1953-03-05
54528,Tomoyuki,Narwekar,1986-07-25,1955-01-27
54533,Goetz,Bach,1987-03-07,1952-05-15
54536,Ennio,Hanratty,1985-03-15,1953-08-16
54543,Jacqueline,Bridgland,1988-09-09,1953-01-18
54548,Gadiel,Crouzet,1985-11-12,1954-08-29
54550,Rajmohan,Marciano,1985-05-24,1955-11-18
54556,Temple,Masada,1988-11-27,1955-07-18
54560,JiYoung,Peck,1985-02-28,1952-09-17
54563,Shunichi,Menyhert,1986-05-20,1953-11-30
54566,Debaprosad,Kropf,1988-09-30,1955-11-07
54574,Stabislas,Czaja,1986-12-24,1952-07-22
54584,Fusako,Plotkin,1988-05-21,1955-07-02
54595,Jixiang,Bultermann,1987-07-17,1952-10-24
54614,Nobuyoshi,Antonakopoulos,1987-10-06,1954-07-10
54621,Sven,Murrill,1986-03-07,1954-05-12
54635,Jayesh,Lampe,1988-03-28,1953-04-03
54646,Aria,Hertweck,1987-04-24,1953-10-12
54648,Denny,Setiz,1985-02-18,1955-01-06
54651,Arnd,Rando,1986-04-14,1952-11-01
54655,Lenore,Kossowski,1988-02-21,1952-12-07
54674,Fumino,Kaiserswerth,1986-06-03,1954-12-26
54677,Chirstian,Schaaf,1988-04-05,1954-12-31
54685,Marek,Georgatos,1988-05-14,1955-06-26
54703,Zhenhua,Swen,1987-07-30,1952-03-05
54704,Kellyn,Rebaine,1988-05-16,1952-08-18
54746,Ramzi,Liesche,1986-11-18,1953-07-04
54758,Kwun,Butner,1988-10-13,1952-08-14
54767,Richara,Peac,1987-12-27,1955-11-30
54770,Charlene,Demizu,1988-12-16,1955-01-14
54772,Khedija,Krohn,1985-12-30,1953-06-08
54773,Avishai,Cichocki,1988-08-08,1954-06-27
54775,Chinya,Emden,1986-08-17,1953-07-17
54777,Niteen,Oxenboll,1986-02-13,1952-03-27
54783,Abdelghani,Nannarelli,1986-01-08,1954-11-05
54789,Munehiro,Boyle,1986-01-05,1952-02-26
54796,Khun,Birch,1988-04-04,1953-04-11
54809,Mitsuyuki,Iacovou,1988-06-08,1953-02-01
54815,Subhankar,Irland,1986-10-30,1955-07-25
54819,Branimir,Deverell,1987-08-15,1955-07-23
54830,Tadahiro,Trystram,1988-03-11,1952-08-04
54837,Jordanka,Melton,1987-07-15,1952-02-11
54853,Van,Heemskerk,1988-08-24,1952-07-26
54855,Gian,Gulla,1985-08-29,1954-01-26
54858,Chinho,Sundgren,1987-04-07,1952-08-18
54863,Fumitaka,Adachi,1987-12-08,1953-10-05
54868,Ult,Highland,1988-05-13,1952-10-07
54884,Lillian,Greenaway,1986-01-24,1953-11-30
54888,Manohar,Danley,1986-07-09,1953-10-27
54892,Sandeepan,Goldhammer,1985-07-26,1954-01-21
54914,Gill,Bojadziev,1988-11-13,1953-06-30
54918,Volkmar,Malinowski,1986-08-16,1953-01-06
54923,Masoud,Perz,1986-01-13,1954-09-15
54924,Mayumi,Krupka,1985-05-09,1954-03-26
54928,Kristine,Monarch,1987-06-19,1955-01-05
54929,Gilbert,Tramer,1986-02-02,1954-03-22
54932,Kamakshi,Munoz,1987-01-19,1953-06-08
54933,Ashish,Dayana,1988-02-07,1952-02-16
54942,Akeel,Kusakari,1987-11-13,1952-11-26
54950,Yuriy,Anick,1985-04-21,1953-06-17
54961,Nechama,Spelt,1985-08-26,1954-04-10
54963,Toshiko,Bellmore,1987-07-31,1955-09-25
54966,Jouni,Hempstead,1986-06-17,1955-06-21
54968,Rafael,Bondorf,1986-01-28,1952-09-04
54972,Leon,Underwood,1988-10-17,1953-03-09
54981,Giao,Pettis,1988-04-14,1952-11-30
54984,Danil,Perng,1988-01-15,1952-07-10
54994,Chaosheng,Birta,1988-05-18,1955-09-07
55003,Jaber,Lanteri,1987-11-04,1955-12-20
55024,Jaber,Srimani,1987-04-18,1953-08-07
55048,Pasqua,Percebois,1986-07-20,1952-06-24
55049,Chenyi,Arlazarov,1988-07-16,1955-06-10
55059,Sakthirel,Conte,1987-10-11,1953-09-03
55068,Kyoichi,Wielonsky,1986-05-14,1952-07-09
55069,Ewing,Schreiter,1985-02-10,1953-03-31
55070,Charmane,Woycyznski,1988-08-13,1954-11-05
55073,Yahiko,Swiler,1988-11-01,1954-08-20
55074,Arnould,Waeselynck,1986-11-25,1955-12-08
55081,Sadok,Sanella,1988-06-15,1953-02-26
55090,Teruyuki,Schueller,1987-08-30,1952-02-07
55094,Nadjib,Gulik,1987-06-24,1953-01-22
55112,Kazunori,Emmerich,1987-04-25,1952-11-13
55123,Randy,Thummel,1986-03-05,1952-06-20
55129,Monique,Morris,1988-06-12,1955-09-11
55139,Nigel,Sommer,1986-09-14,1952-04-01
55154,Brigham,Schiettecatte,1988-03-05,1952-08-31
55180,Ung,Falco,1988-03-29,1955-09-08
55192,Weijing,Templeman,1988-09-05,1952-09-30
55199,Marco,Gadepally,1988-11-21,1952-09-10
55210,Wonhee,Thombley,1987-08-05,1955-09-24
55217,Poorav,Pews,1988-03-10,1953-11-08
55230,Howell,Gonthier,1987-04-03,1954-06-07
55240,Weiru,Zwicker,1988-04-09,1953-04-11
55242,Vitaly,Henseler,1988-09-10,1953-07-12
55261,Arfst,Siprelle,1987-11-22,1955-01-10
55265,Luisa,Waleschkowski,1986-05-22,1953-10-13
55272,Mohua,Isaac,1988-10-14,1952-06-02
55273,Chiranjit,Zockler,1987-05-08,1952-10-04
55276,Masali,Cools,1987-10-02,1954-03-05
55281,Mohammad,Ellozy,1985-03-25,1954-09-19
55285,Bikash,Siegrist,1987-07-01,1954-04-21
55289,Leah,Erdmenger,1988-10-01,1955-07-31
55298,Hisao,Ghandeharizadeh,1986-03-24,1955-08-07
55306,Kotesh,Vuskovic,1987-12-29,1952-09-08
55320,Wayne,Waschkowski,1988-02-12,1954-10-29
55323,Hausi,Staelin,1986-12-30,1955-03-29
55328,Temple,Boudaillier,1987-05-22,1954-02-06
55329,Heekeun,Slobodova,1987-05-06,1952-07-04
55345,Wojceich,Vendrig,1985-04-15,1955-06-29
55346,Hausi,Schrooten,1986-02-12,1954-08-15
55353,Takahito,Viele,1987-08-28,1953-12-16
55363,Venkatesan,Comellas,1988-01-20,1952-06-03
55371,Weiru,Perry,1986-08-24,1955-03-20
55375,Houman,Caine,1985-02-07,1955-05-13
55382,Ziya,Shihab,1985-07-11,1954-03-31
55404,Mara,Spell,1988-08-10,1954-03-23
55407,Gopalakrishnan,Birta,1985-10-31,1954-06-15
55408,Remzi,Reistad,1988-05-25,1954-12-04
55409,Sverrir,Borstler,1985-06-03,1955-02-07
55414,Divine,Talmon,1987-03-19,1954-09-02
55417,Subbu,Eiron,1987-02-15,1954-03-31
55422,Mahendra,Kranzdorf,1985-02-13,1953-05-30
55429,Miyeon,Bamford,1986-07-07,1952-07-18
55440,Ramzi,Shinomoto,1988-11-30,1953-12-26
55441,Sasan,Wursthorn,1987-03-20,1955-04-04
55444,Martins,Gyorkos,1985-09-03,1955-03-29
55450,Vishv,Furudate,1988-09-22,1955-01-13
55466,Danae,Mitsuhashi,1988-08-22,1953-09-03
55472,Gudjon,Birta,1985-05-07,1953-05-21
55476,Kokou,Halevi,1986-01-15,1954-04-25
55479,Serap,Erva,1985-10-10,1954-07-10
55498,Filipe,Heusch,1985-10-18,1953-05-14
55499,Kamakshi,Diderrich,1986-02-21,1953-01-10
55504,Jouni,Radwan,1988-08-12,1953-08-15
55505,Kristen,Fabrizio,1985-04-04,1954-06-28
55506,Zhensheng,Kusakabe,1986-10-07,1952-10-04
55510,Mabhin,Chaudhury,1985-06-04,1954-04-22
55511,Bernt,Marshall,1988-10-20,1955-09-27
55528,Indrajit,Swiler,1986-08-05,1955-04-25
55542,Candido,Gaughan,1987-03-18,1954-02-02
55552,Ohad,Schicker,1986-11-13,1955-03-06
55568,Arne,Peris,1987-07-20,1953-11-08
55569,Martien,Alpay,1986-11-08,1952-09-08
55571,Arie,Pusterhofer,1987-12-04,1952-09-19
55590,Anoosh,Shumilov,1987-09-08,1954-11-29
55592,Alexius,Karcich,1985-02-11,1954-08-22
55593,Fumitaka,Leijenhorst,1985-12-20,1952-08-01
55610,Moty,Feldhoffer,1987-05-19,1953-12-16
55622,Peer,Ranta,1986-01-17,1952-06-20
55632,Byong,Ravishankar,1987-04-26,1953-08-17
55637,Szabolcs,Erde,1985-07-09,1954-10-09
55639,Gaetan,Bridgland,1986-10-11,1954-11-03
55655,Pranav,Tzvieli,1987-10-03,1953-03-05
55665,Mantis,Maginnis,1985-09-07,1955-05-07
55669,Shounak,Saoudi,1985-03-03,1953-08-24
55679,Guozhong,Dehkordi,1988-07-02,1953-05-22
55695,Kiam,Karlin,1988-05-29,1955-10-22
55702,Gianluca,Kopetz,1986-09-21,1952-03-30
55703,Percy,Masamoto,1986-08-18,1952-11-02
55707,Vugranam,Stiles,1988-12-27,1954-02-21
55711,Uzi,Mamelak,1985-02-16,1953-01-27
55713,Arie,Serdy,1987-12-26,1954-09-20
55715,Heon,Silva,1987-09-15,1953-01-08
55718,Jeane,McAffer,1988-09-23,1952-11-07
55726,Vitali,Krohm,1986-07-21,1952-02-11
55727,Dmitri,Hiyoshi,1986-07-18,1954-10-08
55728,Zito,Remmers,1988-08-20,1955-08-08
55729,Carrsten,Vesna,1988-09-13,1952-06-28
55731,Kousuke,Birch,1985-10-11,1954-03-12
55756,Alair,Warwick,1986-09-14,1952-05-01
55765,Kotesh,Noriega,1986-05-29,1952-08-19
55768,Shahid,Chandrasekhar,1987-08-18,1954-07-25
55774,Pramod,Pettey,1986-09-22,1955-01-14
55777,Prodip,Chorvat,1987-09-11,1952-03-11
55784,Lijia,Luby,1987-09-06,1953-06-22
55798,Pasqua,Knightly,1987-05-24,1952-05-29
55804,Shuichi,Swiss,1987-12-25,1952-07-12
55839,Rosalyn,Birch,1985-06-10,1955-12-24
55843,Hailing,Leivant,1988-06-25,1955-03-18
55848,Anneli,Ozeri,1988-01-02,1954-08-25
55851,Guadalupe,Velardi,1985-03-01,1954-08-29
55861,Alois,Delgrande,1987-01-31,1952-02-10
55884,Maia,Hmelo,1988-11-19,1953-04-10
55894,Atreye,Schaft,1986-03-13,1953-07-19
